No.,Time,Source,Destination,Protocol,Length,Info,TTL,Flags,DSCP,LEN
190,7.321800622,192.168.1.93,159.124.21.96,TCP,66,45230  >  443 [ACK] Seq=6871 Ack=117997 Win=256256 Len=0 TSval=1495228259 TSecr=4109514190,64,0x2,0x00,52
191,7.324394167,159.124.21.96,192.168.1.93,TLSv1.3,2962,Continuation Data,45,0x2,0x00,2948
192,7.324451168,192.168.1.93,159.124.21.96,TCP,66,45230  >  443 [ACK] Seq=6871 Ack=120893 Win=262016 Len=0 TSval=1495228262 TSecr=4109514193,64,0x2,0x00,52
193,7.327714623,159.124.21.96,192.168.1.93,TLSv1.3,2962,Continuation Data,45,0x2,0x00,2948
194,7.327765546,192.168.1.93,159.124.21.96,TCP,66,45230  >  443 [ACK] Seq=6871 Ack=123789 Win=267904 Len=0 TSval=1495228265 TSecr=4109514196,64,0x2,0x00,52
195,7.329584829,159.124.21.96,192.168.1.93,TLSv1.3,125,Continuation Data,45,0x2,0x00,111
196,7.329600874,192.168.1.93,159.124.21.96,TCP,66,45230  >  443 [ACK] Seq=6871 Ack=123848 Win=267904 Len=0 TSval=1495228267 TSecr=4109514199,64,0x2,0x00,52
197,7.535361823,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
198,7.539635465,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
199,7.609874455,159.124.21.96,192.168.1.93,DTLSv1.2,111,Application Data,44,0x2,0x00,97
200,7.618726082,192.168.1.93,159.124.21.96,STUN,194,Binding Request user: 6F4AA7FD-78DF-FCC4-F05B-958B6A09AE9D:4541BB66-D689-8DE7-07EF-2C88144219B5,64,0x2,0x00,180
201,7.660299362,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
202,7.661853776,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
203,7.692193856,159.124.21.96,192.168.1.93,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 5.29.51.201:8466,44,0x2,0x00,92
204,7.830271688,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
205,8.140943083,192.168.1.93,159.124.21.96,TLSv1.3,163,Application Data,64,0x2,0x00,149
206,8.14856158,192.168.1.93,159.124.21.96,TLSv1.3,181,Application Data,64,0x2,0x00,167
207,8.158130698,192.168.1.93,159.124.21.96,TLSv1.3,143,Application Data,64,0x2,0x00,129
208,8.158828761,192.168.1.93,159.124.21.96,TLSv1.3,233,Application Data,64,0x2,0x00,219
209,8.214239486,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=6968 Win=64128 Len=0 TSval=4109515083 TSecr=1495229078,45,0x2,0x00,52
210,8.220240646,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=7083 Win=64128 Len=0 TSval=4109515091 TSecr=1495229086,45,0x2,0x00,52
211,8.225835086,192.168.1.93,159.124.21.96,TLSv1.3,96,Application Data,64,0x2,0x00,82
212,8.228106297,192.168.1.93,159.124.21.96,TLSv1.3,2115,Application Data,64,0x2,0x00,2101
213,8.230267633,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=7160 Win=64128 Len=0 TSval=4109515101 TSecr=1495229095,45,0x2,0x00,52
214,8.232328326,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=7327 Win=64128 Len=0 TSval=4109515101 TSecr=1495229096,45,0x2,0x00,52
215,8.243286144,192.168.1.93,159.124.21.96,TLSv1.3,96,Application Data,64,0x2,0x00,82
216,8.243640704,192.168.1.93,159.124.21.96,TLSv1.3,1320,Application Data,64,0x2,0x00,1306
217,8.243897933,192.168.1.93,159.124.21.96,TLSv1.3,225,Application Data,64,0x2,0x00,211
218,8.244138167,192.168.1.93,159.124.21.96,TLSv1.3,225,Application Data,64,0x2,0x00,211
219,8.298345814,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=7357 Win=64128 Len=0 TSval=4109515169 TSecr=1495229163,45,0x2,0x00,52
220,8.301092123,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=8805 Win=64128 Len=0 TSval=4109515171 TSecr=1495229165,45,0x2,0x00,52
221,8.301092166,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=9406 Win=63616 Len=0 TSval=4109515171 TSecr=1495229165,45,0x2,0x00,52
222,8.318721946,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=9436 Win=64128 Len=0 TSval=4109515185 TSecr=1495229180,45,0x2,0x00,52
223,8.331026278,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=10690 Win=64128 Len=0 TSval=4109515187 TSecr=1495229181,45,0x2,0x00,52
224,8.331026646,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=10849 Win=64128 Len=0 TSval=4109515187 TSecr=1495229181,45,0x2,0x00,52
225,8.331026688,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=11008 Win=64000 Len=0 TSval=4109515187 TSecr=1495229181,45,0x2,0x00,52
226,9.398347131,192.168.1.93,159.124.21.96,TLSv1.3,802,Application Data,64,0x2,0x00,788
227,9.400271884,192.168.1.93,159.124.21.96,TLSv1.3,189,Application Data,64,0x2,0x00,175
228,9.473316141,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=11744 Win=64128 Len=0 TSval=4109516343 TSecr=1495230335,45,0x2,0x00,52
229,9.475746648,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=11867 Win=64128 Len=0 TSval=4109516345 TSecr=1495230337,45,0x2,0x00,52
230,9.880903716,192.168.1.93,159.124.21.96,TLSv1.3,189,Application Data,64,0x2,0x00,175
231,9.963086983,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123848 Ack=11990 Win=64128 Len=0 TSval=4109516825 TSecr=1495230818,45,0x2,0x00,52
232,10.53970272,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
233,10.54101399,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
234,10.61151794,159.124.21.96,192.168.1.93,DTLSv1.2,111,Application Data,44,0x2,0x00,97
235,10.65871341,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
236,10.69785963,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
237,10.87165909,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
238,11.73784741,159.124.21.96,192.168.1.93,TLSv1.3,106,Application Data,45,0x2,0x00,92
239,11.73790858,192.168.1.93,159.124.21.96,TCP,66,45230  >  443 [ACK] Seq=11990 Ack=123888 Win=267904 Len=0 TSval=1495232675 TSecr=4109518607,64,0x2,0x00,52
240,11.75533099,192.168.1.93,159.124.21.96,TLSv1.3,110,Application Data,64,0x2,0x00,96
241,11.83292625,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123888 Ack=12034 Win=64128 Len=0 TSval=4109518699 TSecr=1495232692,45,0x2,0x00,52
242,12.0536077,192.168.1.93,159.124.21.96,STUN,194,Binding Request user: 4D4E1327-1ADF-8C9D-33B1-B59FB236C0B7:4541BB66-D689-8DE7-07EF-2C88144219B5,64,0x2,0x00,180
243,12.12216177,159.124.21.96,192.168.1.93,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 5.29.51.201:8466,44,0x2,0x00,92
244,12.54901342,159.124.21.96,192.168.1.93,TLSv1.3,151,Application Data,45,0x2,0x00,137
245,12.59027091,192.168.1.93,159.124.21.96,TCP,66,45230  >  443 [ACK] Seq=12034 Ack=123973 Win=267904 Len=0 TSval=1495233527 TSecr=4109519418,64,0x2,0x00,52
246,13.53946641,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
247,13.53981976,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
248,13.60993494,159.124.21.96,192.168.1.93,DTLSv1.2,111,Application Data,44,0x2,0x00,97
249,13.66382635,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
250,13.66441795,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
251,13.81597986,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
252,14.05451183,192.168.1.93,159.124.21.96,STUN,194,Binding Request user: 6F4AA7FD-78DF-FCC4-F05B-958B6A09AE9D:4541BB66-D689-8DE7-07EF-2C88144219B5,64,0x2,0x00,180
253,14.12652379,159.124.21.96,192.168.1.93,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 5.29.51.201:8466,44,0x2,0x00,92
254,14.93383502,192.168.1.93,159.124.21.96,TLSv1.3,192,Application Data,64,0x2,0x00,178
255,14.93917912,192.168.1.93,159.124.21.96,TLSv1.3,188,Application Data,64,0x2,0x00,174
256,15.02125819,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123973 Ack=12160 Win=64128 Len=0 TSval=4109521880 TSecr=1495235871,45,0x2,0x00,52
257,15.02125848,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=123973 Ack=12282 Win=64128 Len=0 TSval=4109521881 TSecr=1495235876,45,0x2,0x00,52
258,16.46764308,192.168.1.93,159.124.21.96,STUN,194,Binding Request user: 4D4E1327-1ADF-8C9D-33B1-B59FB236C0B7:4541BB66-D689-8DE7-07EF-2C88144219B5,64,0x2,0x00,180
259,16.53632346,159.124.21.96,192.168.1.93,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 5.29.51.201:8466,44,0x2,0x00,92
260,16.54062014,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
261,16.5417973,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
262,16.61106005,159.124.21.96,192.168.1.93,DTLSv1.2,111,Application Data,44,0x2,0x00,97
263,16.6764075,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
264,16.68290799,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
265,16.86379931,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
266,17.73340216,159.124.21.96,192.168.1.93,TLSv1.3,106,Application Data,45,0x2,0x00,92
267,17.73356642,192.168.1.93,159.124.21.96,TCP,66,45230  >  443 [ACK] Seq=12282 Ack=124013 Win=267904 Len=0 TSval=1495238671 TSecr=4109524604,64,0x2,0x00,52
268,17.73375008,192.168.1.93,159.124.21.96,TLSv1.3,110,Application Data,64,0x2,0x00,96
269,17.80857792,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=124013 Ack=12326 Win=64128 Len=0 TSval=4109524677 TSecr=1495238671,45,0x2,0x00,52
270,18.92158278,192.168.1.93,159.124.21.96,STUN,194,Binding Request user: 6F4AA7FD-78DF-FCC4-F05B-958B6A09AE9D:4541BB66-D689-8DE7-07EF-2C88144219B5,64,0x2,0x00,180
271,19.0033486,159.124.21.96,192.168.1.93,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 5.29.51.201:8466,44,0x2,0x00,92
272,19.54367106,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
273,19.54498891,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
274,19.61361034,159.124.21.96,192.168.1.93,DTLSv1.2,111,Application Data,44,0x2,0x00,97
275,19.65150748,159.124.21.96,192.168.1.93,TLSv1.3,186,Application Data,45,0x2,0x00,172
276,19.66772945,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
277,19.66955463,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
278,19.69901349,192.168.1.93,159.124.21.96,TCP,66,45230  >  443 [ACK] Seq=12326 Ack=124133 Win=267904 Len=0 TSval=1495240636 TSecr=4109526521,64,0x2,0x00,52
279,19.83057562,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
280,20.22335546,192.168.1.93,159.124.21.96,TLSv1.3,937,Application Data,64,0x2,0x00,923
281,20.30018426,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=124133 Ack=13197 Win=64128 Len=0 TSval=4109527170 TSecr=1495241160,45,0x2,0x00,52
282,20.99508708,192.168.1.93,159.124.21.96,STUN,194,Binding Request user: 4D4E1327-1ADF-8C9D-33B1-B59FB236C0B7:4541BB66-D689-8DE7-07EF-2C88144219B5,64,0x2,0x00,180
283,21.06480555,159.124.21.96,192.168.1.93,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 5.29.51.201:8466,44,0x2,0x00,92
284,21.65650362,159.124.21.96,192.168.1.93,TLSv1.3,125,Application Data,45,0x2,0x00,111
285,21.65653053,192.168.1.93,159.124.21.96,TCP,66,45230  >  443 [ACK] Seq=13197 Ack=124192 Win=267904 Len=0 TSval=1495242594 TSecr=4109528524,64,0x2,0x00,52
286,22.10546477,192.168.1.93,159.124.21.96,TCP,74,45806  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1495243043 TSecr=0 WS=128,64,0x2,0x00,60
287,22.18290567,159.124.21.96,192.168.1.93,TCP,74,"443  >  45806 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=4109529049 TSecr=1495243043 WS=128",45,0x2,0x00,60
288,22.1829356,192.168.1.93,159.124.21.96,TCP,66,45806  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1495243120 TSecr=4109529049,64,0x2,0x00,52
289,22.18505051,192.168.1.93,159.124.21.96,TLSv1.3,583,Client Hello (SNI=zoomams1591242196rwg.ams.zoom.us),64,0x2,0x00,569
290,22.26270415,159.124.21.96,192.168.1.93,TCP,66,443  >  45806 [ACK] Seq=1 Ack=518 Win=64768 Len=0 TSval=4109529129 TSecr=1495243122,45,0x2,0x00,52
291,22.26464405,159.124.21.96,192.168.1.93,TLSv1.3,326,"Server Hello, Change Cipher Spec, Application Data, Application Data",45,0x2,0x00,312
292,22.26466352,192.168.1.93,159.124.21.96,TCP,66,45806  >  443 [ACK] Seq=518 Ack=261 Win=64128 Len=0 TSval=1495243202 TSecr=4109529131,64,0x2,0x00,52
293,22.26524093,192.168.1.93,159.124.21.96,TLSv1.3,146,"Change Cipher Spec, Application Data",64,0x2,0x00,132
294,22.26589485,192.168.1.93,159.124.21.96,TLSv1.3,2962,,64,0x2,0x00,2948
295,22.2661467,192.168.1.93,159.124.21.96,TLSv1.3,1172,Continuation Data,64,0x2,0x00,1158
296,22.3402051,159.124.21.96,192.168.1.93,TLSv1.3,145,Application Data,45,0x2,0x00,131
297,22.34520452,159.124.21.96,192.168.1.93,TCP,66,443  >  45806 [ACK] Seq=340 Ack=3494 Win=64128 Len=0 TSval=4109529211 TSecr=1495243203,45,0x2,0x00,52
298,22.38100855,192.168.1.93,159.124.21.96,TCP,66,45806  >  443 [ACK] Seq=4600 Ack=340 Win=64128 Len=0 TSval=1495243318 TSecr=4109529208,64,0x2,0x00,52
299,22.38620019,159.124.21.96,192.168.1.93,TCP,66,443  >  45806 [ACK] Seq=340 Ack=4600 Win=64128 Len=0 TSval=4109529254 TSecr=1495243203,45,0x2,0x00,52
300,22.39037124,159.124.21.96,192.168.1.93,TLSv1.3,533,Application Data,45,0x2,0x00,519
301,22.39039441,192.168.1.93,159.124.21.96,TCP,66,45806  >  443 [ACK] Seq=4600 Ack=807 Win=64128 Len=0 TSval=1495243328 TSecr=4109529258,64,0x2,0x00,52
302,22.39223205,159.124.21.96,192.168.1.93,TLSv1.3,236,Application Data,45,0x2,0x00,222
303,22.39225479,192.168.1.93,159.124.21.96,TCP,66,45806  >  443 [ACK] Seq=4600 Ack=977 Win=64128 Len=0 TSval=1495243329 TSecr=4109529258,64,0x2,0x00,52
304,22.39583419,192.168.1.93,159.124.21.96,TCP,74,45810  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1495243333 TSecr=0 WS=128,64,0x2,0x00,60
305,22.46544746,159.124.21.96,192.168.1.93,TCP,74,"443  >  45810 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=4109529335 TSecr=1495243333 WS=128",43,0x2,0x00,60
306,22.46566606,192.168.1.93,159.124.21.96,TCP,66,45810  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1495243403 TSecr=4109529335,64,0x2,0x00,52
307,22.46737136,192.168.1.93,159.124.21.96,TLSv1.3,583,Client Hello (SNI=zoomams1591242196rwg.ams.zoom.us),64,0x2,0x00,569
308,22.53642734,159.124.21.96,192.168.1.93,TCP,66,443  >  45810 [ACK] Seq=1 Ack=518 Win=64768 Len=0 TSval=4109529406 TSecr=1495243405,43,0x2,0x00,52
309,22.53642763,159.124.21.96,192.168.1.93,TLSv1.3,326,"Server Hello, Change Cipher Spec, Application Data, Application Data",43,0x2,0x00,312
310,22.53650854,192.168.1.93,159.124.21.96,TCP,66,45810  >  443 [ACK] Seq=518 Ack=261 Win=64128 Len=0 TSval=1495243474 TSecr=4109529408,64,0x2,0x00,52
311,22.53722229,192.168.1.93,159.124.21.96,TLSv1.3,146,"Change Cipher Spec, Application Data",64,0x2,0x00,132
312,22.53777566,192.168.1.93,159.124.21.96,TLSv1.3,2962,,64,0x2,0x00,2948
313,22.53785579,192.168.1.93,159.124.21.96,TLSv1.3,1172,Continuation Data,64,0x2,0x00,1158
314,22.54431723,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
315,22.54551877,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
316,22.60479182,159.124.21.96,192.168.1.93,TCP,66,443  >  45810 [ACK] Seq=261 Ack=2046 Win=64128 Len=0 TSval=4109529476 TSecr=1495243474,43,0x2,0x00,52
317,22.60479212,159.124.21.96,192.168.1.93,TLSv1.3,145,Application Data,43,0x2,0x00,131
318,22.60874107,159.124.21.96,192.168.1.93,TCP,66,443  >  45810 [ACK] Seq=340 Ack=4600 Win=64128 Len=0 TSval=4109529479 TSecr=1495243475,43,0x2,0x00,52
319,22.6148719,159.124.21.96,192.168.1.93,DTLSv1.2,111,Application Data,44,0x2,0x00,97
320,22.64394795,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
321,22.64519453,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
322,22.64565749,192.168.1.93,159.124.21.96,TCP,66,45810  >  443 [ACK] Seq=4600 Ack=340 Win=64128 Len=0 TSval=1495243583 TSecr=4109529477,64,0x2,0x00,52
323,22.65432781,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
324,22.65985266,159.124.21.96,192.168.1.93,TLSv1.3,533,Application Data,43,0x2,0x00,519
325,22.65985302,159.124.21.96,192.168.1.93,TLSv1.3,271,Application Data,43,0x2,0x00,257
326,22.6599402,192.168.1.93,159.124.21.96,TCP,66,45810  >  443 [ACK] Seq=4600 Ack=807 Win=64128 Len=0 TSval=1495243597 TSecr=4109529530,64,0x2,0x00,52
327,22.66013405,192.168.1.93,159.124.21.96,TCP,66,45810  >  443 [ACK] Seq=4600 Ack=1012 Win=64128 Len=0 TSval=1495243597 TSecr=4109529530,64,0x2,0x00,52
328,22.66913024,159.124.21.96,192.168.1.93,DTLSv1.2,103,Application Data,44,0x2,0x00,89
329,22.67007427,192.168.1.93,159.124.21.96,DTLSv1.2,103,Application Data,64,0x2,0x00,89
330,22.67322302,192.168.1.93,159.124.21.96,TCP,74,45820  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1495243610 TSecr=0 WS=128,64,0x2,0x00,60
331,22.67384972,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
332,22.67481622,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
333,22.6858359,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
334,22.69642302,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
335,22.69681249,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
336,22.71585796,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
337,22.7320616,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
338,22.7336811,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
339,22.74588286,159.124.21.96,192.168.1.93,TCP,74,"443  >  45820 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=4109529612 TSecr=1495243610 WS=128",43,0x2,0x00,60
340,22.74602617,192.168.1.93,159.124.21.96,TCP,66,45820  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1495243683 TSecr=4109529612,64,0x2,0x00,52
341,22.74814193,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
342,22.75021153,192.168.1.93,159.124.21.96,TLSv1.3,583,Client Hello (SNI=zoomams1591242196rwg.ams.zoom.us),64,0x2,0x00,569
343,22.75452033,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
344,22.75484844,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
345,22.76585708,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
346,22.79046855,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
347,22.79547485,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
348,22.79661445,192.168.1.93,159.124.21.96,TLSv1.3,171,Application Data,64,0x2,0x00,157
349,22.79740073,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
350,22.79910858,192.168.1.93,159.124.21.96,TLSv1.3,178,Application Data,64,0x2,0x00,164
351,22.82189205,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
352,22.82189237,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
353,22.82189239,159.124.21.96,192.168.1.93,TCP,66,443  >  45820 [ACK] Seq=1 Ack=518 Win=64768 Len=0 TSval=4109529688 TSecr=1495243687,43,0x2,0x00,52
354,22.82231007,159.124.21.96,192.168.1.93,TLSv1.3,326,"Server Hello, Change Cipher Spec, Application Data, Application Data",43,0x2,0x00,312
355,22.82235589,192.168.1.93,159.124.21.96,TCP,66,45820  >  443 [ACK] Seq=518 Ack=261 Win=64128 Len=0 TSval=1495243759 TSecr=4109529689,64,0x2,0x00,52
356,22.82420075,192.168.1.93,159.124.21.96,TLSv1.3,146,"Change Cipher Spec, Application Data",64,0x2,0x00,132
357,22.82463918,192.168.1.93,159.124.21.96,TLSv1.3,2962,,64,0x2,0x00,2948
358,22.82475278,192.168.1.93,159.124.21.96,TLSv1.3,1172,Continuation Data,64,0x2,0x00,1158
359,22.82589502,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
360,22.83964284,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
361,22.84252326,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
362,22.8610397,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
363,22.86104005,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
364,22.86304599,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
365,22.87745135,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=124192 Ack=13302 Win=64128 Len=0 TSval=4109529739 TSecr=1495243734,45,0x2,0x00,52
366,22.87745175,159.124.21.96,192.168.1.93,TCP,66,443  >  45230 [ACK] Seq=124192 Ack=13414 Win=64128 Len=0 TSval=4109529741 TSecr=1495243736,45,0x2,0x00,52
367,22.88589879,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
368,22.88777193,192.168.1.93,159.124.21.96,TLSv1.3,112,Application Data,64,0x2,0x00,98
369,22.89341266,159.124.21.96,192.168.1.93,TCP,66,443  >  45820 [ACK] Seq=261 Ack=2046 Win=64128 Len=0 TSval=4109529763 TSecr=1495243761,43,0x2,0x00,52
370,22.89341302,159.124.21.96,192.168.1.93,TLSv1.3,145,Application Data,43,0x2,0x00,131
371,22.89446255,159.124.21.96,192.168.1.93,TCP,66,443  >  45820 [ACK] Seq=340 Ack=4600 Win=64128 Len=0 TSval=4109529764 TSecr=1495243762,43,0x2,0x00,52
372,22.90636704,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
373,22.90636733,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
374,22.91889184,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
375,22.91959021,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
376,22.92324592,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
377,22.9379042,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
378,22.9379045,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
379,22.94088098,192.168.1.93,159.124.21.96,TCP,66,45820  >  443 [ACK] Seq=4600 Ack=340 Win=64128 Len=0 TSval=1495243878 TSecr=4109529763,64,0x2,0x00,52
380,22.94172689,192.168.1.93,159.124.21.96,DTLSv1.2,99,Application Data,64,0x2,0x00,85
381,22.94763644,159.124.21.96,192.168.1.93,TLSv1.3,533,Application Data,43,0x2,0x00,519
382,22.9476368,159.124.21.96,192.168.1.93,TLSv1.3,268,Application Data,43,0x2,0x00,254
383,22.94766662,192.168.1.93,159.124.21.96,TCP,66,45820  >  443 [ACK] Seq=4600 Ack=807 Win=64128 Len=0 TSval=1495243885 TSecr=4109529814,64,0x2,0x00,52
384,22.94775204,192.168.1.93,159.124.21.96,TCP,66,45820  >  443 [ACK] Seq=4600 Ack=1009 Win=64128 Len=0 TSval=1495243885 TSecr=4109529814,64,0x2,0x00,52
385,22.95410296,192.168.1.93,159.124.21.96,TCP,74,50408  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1495243891 TSecr=0 WS=128,64,0x2,0x00,60
386,22.96075408,192.168.1.93,159.124.21.96,STUN,194,Binding Request user: 6F4AA7FD-78DF-FCC4-F05B-958B6A09AE9D:4541BB66-D689-8DE7-07EF-2C88144219B5,64,0x2,0x00,180
387,22.96104136,159.124.21.96,192.168.1.93,DTLSv1.2,1131,Application Data,44,0x2,0x00,1117
